,symbol,correlation,pvalue
5557,HTRA4,0.828571429,0.058333333
5558,RCAN3,0.428571429,0.419444444
5559,SYNDIG1L,0.828571429,0.058333333
5560,BARX2,0.428571429,0.419444444
5561,RSC1A1,0.428571429,0.419444444
5562,CHRNA4,0.428571429,0.419444444
5563,PIERCE1,0.428571429,0.419444444
5564,RNF183,0.828571429,0.058333333
5565,TMIE,0.828571429,0.058333333
5566,TRAM1L1,0.428571429,0.419444444
5567,FAM90A5P,0.828571429,0.058333333
5568,DHRS1,0.828571429,0.058333333
5569,EGR4,0.428571429,0.419444444
5570,INS,0.428571429,0.419444444
5571,NEDD4L,0.428571429,0.419444444
5572,PRSS42P,0.828571429,0.058333333
5573,MROH1,0.428571429,0.419444444
5574,CHRNE,0.428571429,0.419444444
5575,GNB2,0.828571429,0.058333333
5576,ANKRD30BL,0.428571429,0.419444444
5577,MRPL13,0.428571429,0.419444444
5578,LINC01405,0.428571429,0.419444444
5579,ARL14EPL,0.828571429,0.058333333
5580,RPF1,0.428571429,0.419444444
5581,C11orf97,0.428571429,0.419444444
5582,LOC100289656,0.428571429,0.419444444
5583,PHF11,0.828571429,0.058333333
5584,ARL6IP5,0.428571429,0.419444444
5585,STX2,0.828571429,0.058333333
5586,NGDN,0.428571429,0.419444444
5587,PPP1R9A,0.828571429,0.058333333
5588,CSRP2,0.828571429,0.058333333
5589,CLDN20,0.828571429,0.058333333
5590,LELP1,0.428571429,0.419444444
5591,RAB5C,0.428571429,0.419444444
5592,TSNAX,0.428571429,0.419444444
5593,PLD4,0.828571429,0.058333333
5594,RALB,0.428571429,0.419444444
5595,SNORD32B,0.428571429,0.419444444
5596,C1orf131,0.428571429,0.419444444
5597,TMOD3,0.828571429,0.058333333
5598,MASP1,0.828571429,0.058333333
5599,CEP126,0.428571429,0.419444444
5600,C5orf24,0.428571429,0.419444444
5601,TPCN1,0.828571429,0.058333333
5602,HECTD1,0.428571429,0.419444444
5603,SMIM20,0.428571429,0.419444444
5604,PDCD11,0.828571429,0.058333333
5605,ARHGAP28,0.428571429,0.419444444
5606,SNORA80E,0.828571429,0.058333333
5607,CENPT,0.428571429,0.419444444
5608,TADA2A,0.828571429,0.058333333
5609,DST,0.828571429,0.058333333
5610,GJB7,0.828571429,0.058333333
5611,TRANK1,0.428571429,0.419444444
5612,RFC1,0.828571429,0.058333333
5613,ACTN4,0.828571429,0.058333333
5614,C1orf109,0.428571429,0.419444444
5615,ACLY,0.428571429,0.419444444
5616,C2CD3,0.428571429,0.419444444
5617,CLASRP,0.828571429,0.058333333
5618,RASL10A,0.428571429,0.419444444
5619,NGB,0.828571429,0.058333333
5620,VANGL2,0.828571429,0.058333333
5621,TUBE1,0.428571429,0.419444444
5622,CTBS,0.828571429,0.058333333
5623,MCRS1,0.828571429,0.058333333
5624,TAF6,0.428571429,0.419444444
5625,TMEM218,0.828571429,0.058333333
5626,FOXG1,0.428571429,0.419444444
5627,MRPL39,0.428571429,0.419444444
5628,KATNAL1,0.428571429,0.419444444
5629,AMH,0.828571429,0.058333333
5630,VAX1,0.828571429,0.058333333
5631,ART4,0.428571429,0.419444444
5632,NDUFA9,0.428571429,0.419444444
5633,KIAA1109,0.828571429,0.058333333
5634,PNPLA4,0.428571429,0.419444444
5635,PHOSPHO1,0.428571429,0.419444444
5636,PLGRKT,0.428571429,0.419444444
5637,VILL,0.828571429,0.058333333
5638,LINC00314,0.428571429,0.419444444
5639,SLC22A14,0.428571429,0.419444444
5640,SPATA12,0.428571429,0.419444444
5641,TMEM202,0.828571429,0.058333333
5642,ADPGK,0.828571429,0.058333333
5643,CLDN25,0.828571429,0.058333333
5644,CTNNA1,0.828571429,0.058333333
5645,LINC00092,0.828571429,0.058333333
5646,KRTAP19-7,0.828571429,0.058333333
5647,OSTCP1,0.428571429,0.419444444
5648,RSPO4,0.428571429,0.419444444
5649,CCT5,0.828571429,0.058333333
5650,ISX,0.428571429,0.419444444
5651,RPS6KA3,0.828571429,0.058333333
5652,ZNF687,0.828571429,0.058333333
5653,NOS1AP,0.828571429,0.058333333
5654,LYPD8,0.428571429,0.419444444
5655,RHPN2,0.828571429,0.058333333
5656,VSIR,0.828571429,0.058333333
5657,SPAG16,0.828571429,0.058333333
5658,SGTB,0.428571429,0.419444444
5659,GNPNAT1,0.828571429,0.058333333
5660,LRMDA,0.828571429,0.058333333
5661,FGD2,0.828571429,0.058333333
5662,NFASC,0.828571429,0.058333333
5663,DOLPP1,0.428571429,0.419444444
5664,FBXO41,0.828571429,0.058333333
5665,ZBTB25,0.428571429,0.419444444
5666,MEN1,0.428571429,0.419444444
5667,SLC36A3,0.428571429,0.419444444
5668,ABCA11P,0.428571429,0.419444444
5669,UBAC1,0.828571429,0.058333333
5670,IBTK,0.428571429,0.419444444
5671,PLA2R1,0.428571429,0.419444444
5672,EFCAB5,0.428571429,0.419444444
5673,RPS6,0.828571429,0.058333333
5674,PACSIN2,0.828571429,0.058333333
5675,C2orf66,0.428571429,0.419444444
5676,ZDHHC21,0.428571429,0.419444444
5677,XRCC6,0.428571429,0.419444444
5678,BUD13,0.828571429,0.058333333
5679,MT1DP,0.828571429,0.058333333
5680,PRM3,0.828571429,0.058333333
5681,GABRG3,0.428571429,0.419444444
5682,FAM167B,0.828571429,0.058333333
5683,THSD7A,0.828571429,0.058333333
5684,OTUD7B,0.828571429,0.058333333
5685,LSMEM2,0.828571429,0.058333333
5686,PLA2G4E,0.428571429,0.419444444
5687,CTNND2,0.828571429,0.058333333
5688,DNAJC3-DT,0.828571429,0.058333333
5689,MIR1238,0.828571429,0.058333333
5690,POMGNT2,0.428571429,0.419444444
5691,IL15RA,0.828571429,0.058333333
5692,FAM186A,0.428571429,0.419444444
5693,DUSP11,0.428571429,0.419444444
5694,SLC9A3R1,0.828571429,0.058333333
5695,TRIM2,0.428571429,0.419444444
5696,CYP3A4,0.428571429,0.419444444
5697,DCAF15,0.428571429,0.419444444
5698,SAP130,0.428571429,0.419444444
5699,WRNIP1,0.428571429,0.419444444
5700,MON1B,0.828571429,0.058333333
5701,UTS2R,0.428571429,0.419444444
5702,PINX1,0.828571429,0.058333333
5703,RPRML,0.428571429,0.419444444
5704,SLAMF6,0.828571429,0.058333333
5705,DENND2B,0.828571429,0.058333333
5706,THUMPD3,0.428571429,0.419444444
5707,IDH3B,0.428571429,0.419444444
5708,ZNF837,0.828571429,0.058333333
5709,PCNP,0.428571429,0.419444444
5710,CTH,0.428571429,0.419444444
5711,CA5B,0.828571429,0.058333333
5712,PCOLCE,0.828571429,0.058333333
5713,GALNT15,0.828571429,0.058333333
5714,MCTP1,0.428571429,0.419444444
5715,ABHD8,0.828571429,0.058333333
5716,UBR5,0.828571429,0.058333333
5717,GTF2B,0.428571429,0.419444444
5718,SFXN2,0.428571429,0.419444444
5719,EID1,0.428571429,0.419444444
5720,EXD3,0.828571429,0.058333333
5721,KIF6,0.828571429,0.058333333
5722,FOXD4L5,0.428571429,0.419444444
5723,FAM133B,0.828571429,0.058333333
5724,IFI35,0.828571429,0.058333333
5725,FRZB,0.828571429,0.058333333
5726,CENPW,0.428571429,0.419444444
5727,ARID4A,0.828571429,0.058333333
5728,MYCBP2,0.428571429,0.419444444
5729,SLCO1B7,0.428571429,0.419444444
5730,NT5C2,0.828571429,0.058333333
5731,KCNQ4,0.428571429,0.419444444
5732,PITPNM3,0.828571429,0.058333333
5733,KAT2B,0.828571429,0.058333333
5734,ALDOC,0.428571429,0.419444444
5735,STK11IP,0.828571429,0.058333333
5736,ZNF331,0.428571429,0.419444444
5737,PNCK,0.428571429,0.419444444
5738,LPCAT4,0.428571429,0.419444444
5739,MIR3171HG,0.828571429,0.058333333
5740,LINC00239,0.428571429,0.419444444
5741,SLX4IP,0.828571429,0.058333333
5742,S100A10,0.828571429,0.058333333
5743,IFT122,0.828571429,0.058333333
5744,INCENP,0.428571429,0.419444444
5745,SEC31A,0.828571429,0.058333333
5746,TRIM55,0.428571429,0.419444444
5747,EZH2,0.428571429,0.419444444
5748,RPL29,0.828571429,0.058333333
5749,SEC62,0.428571429,0.419444444
5750,EFNA3,0.428571429,0.419444444
5751,MIR488,0.428571429,0.419444444
5752,APOF,0.828571429,0.058333333
5753,C16orf89,0.828571429,0.058333333
5754,MCM3,0.828571429,0.058333333
5755,LGR5,0.428571429,0.419444444
5756,MED19,0.428571429,0.419444444
5757,NDUFA12,0.428571429,0.419444444
5758,TOPBP1,0.428571429,0.419444444
5759,MAP1S,0.428571429,0.419444444
5760,ALOX12B,0.428571429,0.419444444
5761,PRPF40B,0.428571429,0.419444444
5762,CSAD,0.428571429,0.419444444
5763,PSMB5,0.428571429,0.419444444
5764,GAS1,0.828571429,0.058333333
5765,MUC12,0.428571429,0.419444444
5766,GYS1,0.428571429,0.419444444
5767,TMEM95,0.428571429,0.419444444
5768,TIMM8A,0.428571429,0.419444444
5769,ABCA3,0.828571429,0.058333333
5770,MUC7,0.428571429,0.419444444
5771,HPS6,0.428571429,0.419444444
5772,NPY5R,0.828571429,0.058333333
5773,NIPSNAP2,0.428571429,0.419444444
5774,OR7D4,0.428571429,0.419444444
5775,CCDC28B,0.828571429,0.058333333
5776,ZNF345,0.828571429,0.058333333
5777,ESPNL,0.828571429,0.058333333
5778,FNDC3B,0.828571429,0.058333333
5779,GPR149,0.828571429,0.058333333
5780,NLRC4,0.828571429,0.058333333
5781,PTPRJ,0.828571429,0.058333333
5782,TAS2R46,0.428571429,0.419444444
5783,INPP5K,0.828571429,0.058333333
5784,BAG5,0.428571429,0.419444444
5785,KCNJ9,0.428571429,0.419444444
5786,SOX4,0.828571429,0.058333333
5787,CTAGE10P,0.828571429,0.058333333
5788,PABPC1P2,0.428571429,0.419444444
5789,ST3GAL1,0.828571429,0.058333333
5790,CETN2,0.428571429,0.419444444
5791,PRPF18,0.428571429,0.419444444
5792,FTCD,0.828571429,0.058333333
5793,CRYGB,0.828571429,0.058333333
5794,ZNF750,0.428571429,0.419444444
5795,FGF7P6,0.828571429,0.058333333
5796,ARL4A,0.428571429,0.419444444
5797,SLC22A6,0.828571429,0.058333333
5798,SNORD57,0.828571429,0.058333333
5799,ZNF35,0.828571429,0.058333333
5800,ADAMTS13,0.828571429,0.058333333
5801,EML1,0.428571429,0.419444444
5802,NBPF3,0.828571429,0.058333333
5803,ATG3,0.828571429,0.058333333
5804,NRG3,0.428571429,0.419444444
5805,SIX4,0.828571429,0.058333333
5806,MRPL12,0.428571429,0.419444444
5807,PI15,0.828571429,0.058333333
5808,IDO2,0.428571429,0.419444444
5809,MAGI1,0.428571429,0.419444444
5810,ADAMTS8,0.428571429,0.419444444
5811,RPS19,0.828571429,0.058333333
5812,VPREB3,0.428571429,0.419444444
5813,SLC52A2,0.828571429,0.058333333
5814,LPAR3,0.828571429,0.058333333
5815,GAMT,0.828571429,0.058333333
5816,JRK,0.828571429,0.058333333
5817,MATK,0.828571429,0.058333333
5818,THPO,0.428571429,0.419444444
5819,RIT2,0.428571429,0.419444444
5820,FZD10,0.828571429,0.058333333
5821,CCL21,0.428571429,0.419444444
5822,PDCD6IP,0.428571429,0.419444444
5823,SREK1,0.828571429,0.058333333
5824,CAPZA2,0.428571429,0.419444444
5825,NUTM2A-AS1,0.428571429,0.419444444
5826,ZNF697,0.428571429,0.419444444
5827,CD4,0.428571429,0.419444444
5828,PSMC4,0.828571429,0.058333333
5829,TXNDC17,0.428571429,0.419444444
5830,SUCLG1,0.828571429,0.058333333
5831,LINC01587,0.828571429,0.058333333
5832,GRB7,0.428571429,0.419444444
5833,PNMA3,0.428571429,0.419444444
5834,PCP4L1,0.428571429,0.419444444
5835,IL18RAP,0.828571429,0.058333333
5836,ZNF112,0.828571429,0.058333333
5837,C2orf42,0.828571429,0.058333333
5838,CCT8,0.428571429,0.419444444
5839,ARL5A,0.828571429,0.058333333
5840,AKR1C8,0.828571429,0.058333333
5841,MFSD11,0.828571429,0.058333333
5842,SWAP70,0.828571429,0.058333333
5843,FAM185A,0.428571429,0.419444444
5844,LRIG2,0.828571429,0.058333333
5845,RAB40C,0.428571429,0.419444444
5846,LASP1,0.828571429,0.058333333
5847,FAH,0.828571429,0.058333333
5848,TUB,0.428571429,0.419444444
5849,SAMD11,0.828571429,0.058333333
5850,DNAI7,0.428571429,0.419444444
5851,GFM2,0.428571429,0.419444444
5852,SEPTIN2,0.828571429,0.058333333
5853,EFCAB14,0.828571429,0.058333333
5854,PLA2G3,0.428571429,0.419444444
5855,SEC31B,0.828571429,0.058333333
5856,FGD5P1,0.828571429,0.058333333
5857,ZNF337,0.828571429,0.058333333
5858,SPIDR,0.428571429,0.419444444
5859,AKAP8,0.828571429,0.058333333
5860,KLHL7,0.428571429,0.419444444
5861,PARP9,0.828571429,0.058333333
5862,SMCO1,0.428571429,0.419444444
5863,RPE,0.428571429,0.419444444
5864,KLHL36,0.828571429,0.058333333
5865,PBX4,0.828571429,0.058333333
5866,MKI67,0.828571429,0.058333333
5867,CCNT2,0.428571429,0.419444444
5868,NRDC,0.428571429,0.419444444
5869,SBSPON,0.828571429,0.058333333
5870,CYRIA,0.428571429,0.419444444
5871,NELFB,0.828571429,0.058333333
5872,OR2Z1,0.828571429,0.058333333
5873,NLGN1,0.428571429,0.419444444
5874,SPTBN1,0.828571429,0.058333333
5875,ZNF138,0.428571429,0.419444444
5876,EIF3L,0.428571429,0.419444444
5877,H3C4,0.828571429,0.058333333
5878,ERMAP,0.828571429,0.058333333
5879,LTBP2,0.828571429,0.058333333
5880,RPS3,0.828571429,0.058333333
5881,ANAPC7,0.428571429,0.419444444
5882,YIPF5,0.428571429,0.419444444
5883,HOXA10,0.828571429,0.058333333
5884,HCG4,0.828571429,0.058333333
5885,AGTRAP,0.828571429,0.058333333
5886,RASSF7,0.828571429,0.058333333
5887,MPC1,0.428571429,0.419444444
5888,GPRIN1,0.428571429,0.419444444
5889,EVI5L,0.828571429,0.058333333
5890,PCDHB4,0.428571429,0.419444444
5891,PRDX6,0.828571429,0.058333333
5892,CCS,0.828571429,0.058333333
5893,ARL8A,0.828571429,0.058333333
5894,H3-3B,0.828571429,0.058333333
5895,ATP11C,0.828571429,0.058333333
5896,INPP5A,0.428571429,0.419444444
5897,ADORA2A-AS1,0.428571429,0.419444444
5898,FSD1,0.828571429,0.058333333
5899,PRDX3,0.428571429,0.419444444
5900,SURF6,0.828571429,0.058333333
5901,LRIT2,0.828571429,0.058333333
5902,CLRN1,0.828571429,0.058333333
5903,LINC00294,0.428571429,0.419444444
5904,DHFR2,0.828571429,0.058333333
5905,FAM131B,0.428571429,0.419444444
5906,RNASE13,0.428571429,0.419444444
5907,OR5F1,0.428571429,0.419444444
5908,MAP1LC3C,0.828571429,0.058333333
5909,LRRC28,0.828571429,0.058333333
5910,HTR2B,0.428571429,0.419444444
5911,SPATA5,0.828571429,0.058333333
5912,UPF3A,0.828571429,0.058333333
5913,MIR144,0.828571429,0.058333333
5914,PEX26,0.828571429,0.058333333
5915,PLEKHA8,0.828571429,0.058333333
5916,PPFIBP1,0.828571429,0.058333333
5917,SNX18,0.828571429,0.058333333
5918,CFTR,0.828571429,0.058333333
5919,SMURF2,0.828571429,0.058333333
5920,CBX7,0.428571429,0.419444444
5921,GIP,0.428571429,0.419444444
5922,PGBD1,0.428571429,0.419444444
5923,EOLA2,0.428571429,0.419444444
5924,TRAPPC14,0.428571429,0.419444444
5925,SNAP23,0.828571429,0.058333333
5926,ZPBP2,0.428571429,0.419444444
5927,RRN3P2,0.828571429,0.058333333
5928,LOC100129034,0.828571429,0.058333333
5929,RNU4ATAC,0.828571429,0.058333333
5930,ADAMTS20,0.428571429,0.419444444
5931,ZNF17,0.428571429,0.419444444
5932,GLIPR1L2,0.428571429,0.419444444
5933,SNORD80,0.428571429,0.419444444
5934,MOB3A,0.828571429,0.058333333
5935,DNASE1L1,0.428571429,0.419444444
5936,NOMO3,0.428571429,0.419444444
5937,STRAP,0.428571429,0.419444444
5938,INSYN2A,0.428571429,0.419444444
5939,ACOT8,0.428571429,0.419444444
5940,INPP4B,0.428571429,0.419444444
5941,NUB1,0.828571429,0.058333333
5942,YLPM1,0.428571429,0.419444444
5943,TIAM2,0.428571429,0.419444444
5944,GPBAR1,0.428571429,0.419444444
5945,SASH1,0.828571429,0.058333333
5946,CIDECP1,0.428571429,0.419444444
5947,RASAL1,0.428571429,0.419444444
5948,ERVFRD-1,0.428571429,0.419444444
5949,GOSR2,0.428571429,0.419444444
5950,LCMT1,0.428571429,0.419444444
5951,PAPLN,0.828571429,0.058333333
5952,MIR1253,0.828571429,0.058333333
5953,GOLPH3L,0.428571429,0.419444444
5954,USP5,0.428571429,0.419444444
5955,CLPTM1,0.428571429,0.419444444
5956,MIR300,0.828571429,0.058333333
5957,CCT2,0.428571429,0.419444444
5958,MED20,0.828571429,0.058333333
5959,S1PR3,0.828571429,0.058333333
5960,GDF6,0.828571429,0.058333333
5961,C7,0.828571429,0.058333333
5962,FOXE1,0.428571429,0.419444444
5963,SPTSSA,0.828571429,0.058333333
5964,CCDC142,0.828571429,0.058333333
5965,TBC1D28,0.828571429,0.058333333
5966,DNAL1,0.828571429,0.058333333
5967,TDRD5,0.428571429,0.419444444
5968,MRPS31P5,0.828571429,0.058333333
5969,MEGF6,0.828571429,0.058333333
5970,USP10,0.428571429,0.419444444
5971,DAP,0.828571429,0.058333333
5972,NDUFA11,0.428571429,0.419444444
5973,ASH1L,0.428571429,0.419444444
5974,TMBIM1,0.828571429,0.058333333
5975,DDX18,0.428571429,0.419444444
5976,ICMT,0.828571429,0.058333333
5977,OXGR1,0.428571429,0.419444444
5978,CNN3,0.828571429,0.058333333
5979,GGTLC1,0.828571429,0.058333333
5980,FAM161A,0.828571429,0.058333333
5981,ABCF1,0.828571429,0.058333333
5982,NMB,0.828571429,0.058333333
5983,GRIA3,0.428571429,0.419444444
5984,ZNF468,0.828571429,0.058333333
5985,MTAP,0.828571429,0.058333333
5986,VKORC1,0.828571429,0.058333333
5987,DGCR6L,0.828571429,0.058333333
5988,AGTR2,0.828571429,0.058333333
5989,ZNF133,0.828571429,0.058333333
5990,HEPHL1,0.428571429,0.419444444
5991,TLR2,0.828571429,0.058333333
5992,KIAA1549L,0.428571429,0.419444444
5993,ST20,0.428571429,0.419444444
5994,PTGR1,0.428571429,0.419444444
5995,FIGN,0.428571429,0.419444444
5996,CYP19A1,0.828571429,0.058333333
5997,CBFB,0.828571429,0.058333333
5998,ATP5MF,0.428571429,0.419444444
5999,DET1,0.428571429,0.419444444
6000,C4orf19,0.828571429,0.058333333
6001,GUCY2C,0.428571429,0.419444444
6002,CGB7,0.828571429,0.058333333
6003,LMBRD1,0.428571429,0.419444444
6004,MRPS28,0.428571429,0.419444444
6005,CFL2,0.428571429,0.419444444
6006,TACC1,0.428571429,0.419444444
6007,KCNAB2,0.428571429,0.419444444
6008,FAM3A,0.828571429,0.058333333
6009,EEPD1,0.428571429,0.419444444
6010,MOV10L1,0.428571429,0.419444444
6011,S100A3,0.828571429,0.058333333
6012,HSPA13,0.428571429,0.419444444
6013,NUP153,0.428571429,0.419444444
6014,NKAIN2,0.428571429,0.419444444
6015,CAPN1,0.828571429,0.058333333
6016,RBIS,0.428571429,0.419444444
6017,ENTPD5,0.428571429,0.419444444
6018,DNAJC30,0.828571429,0.058333333
6019,ECHDC1,0.428571429,0.419444444
6020,PSMB1,0.428571429,0.419444444
6021,PARD3B,0.828571429,0.058333333
6022,OR4C45,0.828571429,0.058333333
6023,METTL4,0.428571429,0.419444444
6024,P4HA3,0.828571429,0.058333333
6025,SELENOO,0.828571429,0.058333333
6026,ANKRD30B,0.428571429,0.419444444
6027,CASP4LP,0.828571429,0.058333333
6028,KHDRBS2,0.828571429,0.058333333
6029,ACSBG1,0.828571429,0.058333333
6030,DHRS7,0.428571429,0.419444444
6031,MIR26B,0.828571429,0.058333333
6032,PPP1R3F,0.428571429,0.419444444
6033,CTBP2,0.828571429,0.058333333
6034,SPATS2L,0.428571429,0.419444444
6035,NBR1,0.828571429,0.058333333
6036,SPAM1,0.828571429,0.058333333
6037,TMEM183BP,0.428571429,0.419444444
6038,ACCSL,0.428571429,0.419444444
6039,C3orf20,0.428571429,0.419444444
6040,FAM66C,0.828571429,0.058333333
6041,UBA1,0.428571429,0.419444444
6042,TMCC1-DT,0.828571429,0.058333333
6043,LRRC40,0.428571429,0.419444444
6044,GOLGA3,0.828571429,0.058333333
6045,ARFGAP1,0.828571429,0.058333333
6046,GNG7,0.828571429,0.058333333
6047,PRSS48,0.428571429,0.419444444
6048,FKBP6,0.828571429,0.058333333
6049,INKA1,0.828571429,0.058333333
6050,ERBB2,0.828571429,0.058333333
6051,PSAPL1,0.828571429,0.058333333
6052,CHMP4A,0.828571429,0.058333333
6053,FADS2,0.428571429,0.419444444
6054,DHCR24,0.428571429,0.419444444
6055,SAP30L,0.828571429,0.058333333
6056,ULK3,0.428571429,0.419444444
6057,HMGCS1,0.428571429,0.419444444
6058,OSBP2,0.828571429,0.058333333
6059,LRRC8D,0.428571429,0.419444444
6060,OR8D1,0.428571429,0.419444444
6061,ETNPPL,0.428571429,0.419444444
6062,MRGPRD,0.428571429,0.419444444
6063,ALDH18A1,0.828571429,0.058333333
6064,DNAJC11,0.428571429,0.419444444
6065,ACTG1P4,0.428571429,0.419444444
6066,VCAM1,0.828571429,0.058333333
6067,CHCHD1,0.428571429,0.419444444
6068,PTPN22,0.428571429,0.419444444
6069,B3GNT6,0.828571429,0.058333333
6070,PROCR,0.828571429,0.058333333
6071,KCNIP1,0.428571429,0.419444444
6072,PLEKHA5,0.428571429,0.419444444
6073,HUS1,0.828571429,0.058333333
6074,SCARB2,0.428571429,0.419444444
6075,HS3ST6,0.428571429,0.419444444
6076,PRKCI,0.428571429,0.419444444
6077,RRAGD,0.828571429,0.058333333
6078,TPRKB,0.828571429,0.058333333
6079,TBC1D2,0.828571429,0.058333333
6080,EGF,0.828571429,0.058333333
6081,PLEKHG7,0.828571429,0.058333333
6082,JPH2,0.828571429,0.058333333
6083,TMEM183A,0.428571429,0.419444444
6084,OR6B1,0.428571429,0.419444444
6085,HAUS3,0.428571429,0.419444444
6086,MMP24,0.428571429,0.419444444
6087,ALDH3B1,0.828571429,0.058333333
6088,PSMB6,0.428571429,0.419444444
6089,C1orf74,0.428571429,0.419444444
6090,ZBTB16,0.828571429,0.058333333
6091,AJM1,0.428571429,0.419444444
6092,PHF3,0.828571429,0.058333333
6093,ITGA6,0.828571429,0.058333333
6094,CRNDE,0.828571429,0.058333333
6095,DUSP15,0.428571429,0.419444444
6096,GGT7,0.828571429,0.058333333
6097,FTH1,0.428571429,0.419444444
6098,C1orf87,0.828571429,0.058333333
6099,LRRC3,0.828571429,0.058333333
6100,MEF2C,0.428571429,0.419444444
6101,HGF,0.828571429,0.058333333
6102,PSMD11,0.828571429,0.058333333
6103,PRKCH,0.828571429,0.058333333
6104,CLIP4,0.428571429,0.419444444
6105,PAOX,0.828571429,0.058333333
6106,TM9SF4,0.428571429,0.419444444
6107,ARNT,0.828571429,0.058333333
6108,SLC22A8,0.428571429,0.419444444
6109,RPL5,0.828571429,0.058333333
6110,TRPM7,0.828571429,0.058333333
6111,DSE,0.828571429,0.058333333
6112,PPP2R3B,0.828571429,0.058333333
6113,H2BC12,0.828571429,0.058333333
6114,SNORD89,0.828571429,0.058333333
6115,ASIP,0.828571429,0.058333333
6116,PPY,0.428571429,0.419444444
6117,FAM189A2,0.828571429,0.058333333
6118,MPV17,0.428571429,0.419444444
6119,CEP112,0.828571429,0.058333333
6120,ZNF436,0.428571429,0.419444444
6121,CAMK2D,0.428571429,0.419444444
6122,CCNB1,0.428571429,0.419444444
6123,GAS2,0.428571429,0.419444444
6124,MIR1237,0.428571429,0.419444444
6125,CCDC61,0.428571429,0.419444444
6126,PSMD9,0.428571429,0.419444444
6127,ZNF160,0.828571429,0.058333333
6128,BBS1,0.428571429,0.419444444
6129,TNP1,0.828571429,0.058333333
6130,IQGAP3,0.828571429,0.058333333
6131,APOC3,0.428571429,0.419444444
6132,NUDCD1,0.428571429,0.419444444
6133,ODF3L1,0.428571429,0.419444444
6134,IL1R1,0.828571429,0.058333333
6135,OLAH,0.828571429,0.058333333
6136,RELB,0.428571429,0.419444444
6137,MUTYH,0.828571429,0.058333333
6138,MIR1224,0.428571429,0.419444444
6139,PLXDC1,0.828571429,0.058333333
6140,TGM6,0.828571429,0.058333333
6141,PRKACA,0.428571429,0.419444444
6142,GSTM4,0.828571429,0.058333333
6143,MED26,0.428571429,0.419444444
6144,NFRKB,0.428571429,0.419444444
6145,PPIL2,0.428571429,0.419444444
6146,SEC14L3,0.428571429,0.419444444
6147,CHST14,0.828571429,0.058333333
6148,HHAT,0.828571429,0.058333333
6149,AIPL1,0.828571429,0.058333333
6150,MIR877,0.428571429,0.419444444
6151,SLC20A2,0.828571429,0.058333333
6152,STK17A,0.428571429,0.419444444
6153,IQCG,0.828571429,0.058333333
6154,MIR708,0.828571429,0.058333333
6155,UBQLN3,0.828571429,0.058333333
6156,ADH4,0.828571429,0.058333333
6157,KCNN1,0.828571429,0.058333333
